date,open,close,price_change,p_change_rate,low,high,volume,amount,turnover,index_open,index_close,index_price_change,index_p_change_rate,index_low,index_high,index_volume,index_amount
20120912,7.0,7.03,0.03,0.43,6.98,7.23,866612.0,61512.84,1.59,8788.01,8786.73,47.26,0.54,8695.15,8865.65,103618608.0,7569327.5
20120911,6.81,7.0,0.16,2.34,6.66,7.02,756872.0,51685.64,1.39,8728.09,8739.47,30.07,0.34,8638.76,8739.47,103697456.0,7681088.5
20120910,6.85,6.84,0.01,0.15,6.72,6.92,705311.0,48076.78,1.3,8738.45,8769.54,60.47,0.69,8716.58,8817.62,131873376.0,9654011.0
20120907,6.7,6.85,0.2,3.01,6.61,7.1,1361673.0,93194.84,2.5,8363.81,8709.07,420.8,5.08,8363.81,8822.26,164482336.0,11017307.0
20120906,6.6,6.65,0.02,0.3,6.47,6.76,955713.0,63250.43,1.76,8255.68,8288.27,45.68,0.55,8230.35,8332.97,72597928.0,5256514.5
20120905,6.36,6.67,0.29,4.55,6.32,6.74,1183874.0,77603.84,2.18,8223.1,8242.59,1.24,0.02,8182.05,8282.22,73965048.0,5183586.5
20120904,6.15,6.38,0.25,4.08,6.14,6.56,1190802.0,76178.99,2.19,8374.24,8243.83,117.84,1.41,8223.35,8393.16,67079436.0,5348686.0
20120903,6.01,6.13,0.11,1.83,5.98,6.19,574427.0,35241.02,1.06,8220.31,8361.67,150.68,1.84,8215.34,8399.6,72170144.0,5312120.5
20120831,6.05,6.02,0.06,0.99,6.01,6.11,323044.0,19558.07,0.59,8218.9,8210.99,9.09,0.11,8210.99,8275.2,80112800.0,4160399.75
20120830,5.96,6.08,0.07,1.16,5.96,6.13,522377.0,31730.2,0.96,8218.71,8220.08,50.83,0.61,8132.36,8290.17,104511296.0,6152897.5
20120829,5.89,6.01,0.08,1.35,5.84,6.11,575671.0,34691.21,1.06,8364.66,8270.91,129.45,1.54,8270.02,8396.83,84926296.0,5087106.5
20120828,5.8,5.93,0.13,2.24,5.78,6.0,577280.0,33993.91,1.06,8389.17,8400.36,1.79,0.02,8358.64,8454.21,100171752.0,5022958.5
20120827,5.95,5.8,0.19,3.17,5.78,5.95,532968.0,31018.92,0.98,8562.34,8402.15,177.13,2.06,8401.08,8562.34,93313840.0,5481599.5
20120824,6.05,5.99,0.08,1.32,5.9,6.05,575930.0,34337.9,1.06,8697.24,8579.28,151.27,1.73,8578.56,8718.53,80603288.0,5960011.0
20120823,6.04,6.07,0.02,0.33,6.0,6.1,422307.0,25526.39,0.78,8739.2,8730.55,4.53,0.05,8655.61,8785.8,81888752.0,6200909.5
20120822,6.04,6.05,0.01,0.17,6.01,6.15,624319.0,37974.18,1.15,8859.46,8726.02,123.47,1.4,8690.13,8864.82,79971920.0,6215871.0
20120821,6.18,6.04,0.14,2.27,6.0,6.19,1085163.0,66078.76,2.0,8831.52,8849.49,10.86,0.12,8799.24,8935.24,84822720.0,6375180.5
20120820,6.1,6.18,0.03,0.49,6.05,6.29,1011074.0,62533.25,1.86,8805.35,8838.63,44.98,0.51,8737.63,8867.97,71064648.0,4549715.5
20120817,6.11,6.15,0.03,0.49,6.0,6.29,965218.0,59331.27,1.78,8963.4,8883.61,89.77,1.0,8801.97,8983.73,68236624.0,4525145.0
20120816,6.15,6.18,0.29,4.48,6.1,6.42,1716982.0,106988.99,3.16,9018.36,8973.38,75.23,0.83,8963.87,9046.43,60585232.0,4608085.0
20120815,5.79,6.47,0.59,10.03,5.57,6.47,2767387.0,171571.84,5.09,9052.79,9048.61,41.0,0.45,8994.38,9084.88,72013304.0,5217958.0
20120814,6.34,5.88,0.45,7.11,5.78,6.34,1357557.0,79860.48,2.5,9039.45,9089.62,50.4,0.56,8929.0,9101.26,96439800.0,6450332.5
20120813,6.48,6.33,0.17,2.62,6.31,6.48,437958.0,27948.49,0.81,9226.46,9039.22,198.98,2.15,9035.41,9226.46,83214112.0,6228253.0
20120810,6.51,6.5,0.01,0.15,6.45,6.53,311955.0,20229.21,0.57,9335.56,9238.2,99.34,1.06,9224.3,9335.56,75451640.0,6339277.0
20120809,6.43,6.51,0.07,1.09,6.41,6.54,445347.0,28938.75,0.82,9203.41,9337.54,126.87,1.38,9176.78,9344.09,90418568.0,7066341.5
20120808,6.56,6.44,0.12,1.83,6.43,6.57,541219.0,35036.8,1.0,9231.89,9210.67,18.6,0.2,9191.3,9303.88,78594904.0,6299411.0
20120807,6.51,6.56,0.06,0.92,6.45,6.57,540965.0,35216.08,0.99,9217.79,9229.27,17.06,0.19,9175.67,9243.09,83542592.0,6737229.0
20120806,6.4,6.5,0.07,1.09,6.36,6.51,555122.0,35807.91,1.02,9055.12,9212.21,135.59,1.49,9036.76,9229.35,93814296.0,6658020.0
20120803,6.36,6.43,0.09,1.42,6.3,6.44,424799.0,27019.63,0.78,9016.53,9076.62,81.0,0.9,8957.28,9076.62,74922816.0,5231337.0
20120802,6.44,6.34,0.13,2.01,6.3,6.48,359815.0,22957.12,0.66,9150.95,8995.62,170.35,1.86,8959.17,9164.08,68814208.0,4545343.5
20120801,6.42,6.47,0.06,0.94,6.38,6.52,427421.0,27585.26,0.79,9047.59,9165.97,106.75,1.18,9045.43,9234.74,67230640.0,4469315.5
20120731,6.35,6.41,0.06,0.94,6.26,6.47,438667.0,27986.3,0.81,9080.8,9059.22,11.84,0.13,9033.92,9152.09,67064208.0,4348153.0
20120730,6.36,6.35,0.01,0.16,6.34,6.46,440935.0,28174.51,0.81,9087.3,9071.06,16.07,0.18,9055.59,9183.5,64582552.0,4433455.5
20120727,6.42,6.34,0.07,1.09,6.3,6.45,557776.0,35474.98,1.03,9099.42,9087.13,5.23,0.06,9054.87,9157.98,62636660.0,4755102.0
20120726,6.65,6.41,0.24,3.61,6.39,6.67,1032854.0,66889.2,1.9,9148.78,9081.9,73.44,0.8,9069.97,9218.12,70749904.0,5144501.0
20120725,6.71,6.65,0.1,1.48,6.64,6.77,368111.0,24622.95,0.68,9225.55,9155.34,107.43,1.16,9146.13,9248.44,72515504.0,5046007.0
20120724,6.69,6.75,0.05,0.75,6.66,6.83,405988.0,27413.39,0.75,9133.92,9262.77,76.75,0.84,9130.18,9340.52,69954944.0,4815539.0
20120723,6.85,6.7,0.15,2.19,6.61,6.85,525997.0,35381.43,0.97,9255.94,9186.02,147.19,1.58,9152.98,9255.94,68868472.0,5015397.0
20120720,7.28,6.85,0.45,6.16,6.79,7.28,1476278.0,102530.32,2.72,9471.96,9333.21,176.28,1.85,9325.26,9509.41,73417432.0,5509050.0
20120719,7.32,7.3,0.02,0.27,7.25,7.45,483329.0,35584.28,0.89,9488.89,9509.49,4.68,0.05,9432.96,9609.45,92869536.0,6677748.0
20120718,7.22,7.32,0.09,1.24,7.14,7.32,376440.0,27153.28,0.69,9545.37,9514.17,45.86,0.48,9328.9,9588.04,81512016.0,6005866.5
20120717,7.29,7.23,0.05,0.69,7.13,7.37,513894.0,37047.94,0.95,9503.45,9560.03,19.14,0.2,9476.9,9602.99,65657660.0,5364587.5
20120716,7.88,7.28,0.81,10.01,7.28,7.89,1515308.0,112648.72,2.79,9768.59,9540.89,251.6,2.57,9540.89,9771.04,88036656.0,7124852.0
20120713,8.12,8.09,0.03,0.37,8.04,8.22,424413.0,34446.79,0.78,9720.46,9792.49,39.0,0.4,9708.62,9853.73,75425328.0,6485483.5
20120712,8.22,8.12,0.1,1.22,7.96,8.22,658454.0,53072.43,1.21,9575.53,9753.49,165.2,1.72,9541.09,9800.35,94638584.0,7800739.5
20120711,8.51,8.22,0.28,3.29,8.18,8.55,555505.0,46104.4,1.02,9455.46,9588.29,111.57,1.18,9453.63,9614.2,71078856.0,5525773.0
20120710,8.44,8.5,0.1,1.19,8.4,8.56,292765.0,24823.9,0.54,9467.75,9476.72,19.96,0.21,9445.95,9557.44,70609408.0,5798303.5
20120709,8.54,8.4,0.1,1.18,8.37,8.76,654230.0,56154.61,1.2,9636.22,9496.68,193.48,2.0,9491.45,9727.52,83431784.0,7453749.0
20120706,8.32,8.5,0.21,2.53,8.24,8.54,355508.0,29777.26,0.65,9463.07,9690.16,277.52,2.95,9431.13,9716.54,93011224.0,7618776.5
20120705,8.55,8.29,0.27,3.15,8.23,8.55,372855.0,31057.79,0.69,9511.0,9412.64,156.52,1.64,9366.89,9511.0,73045880.0,5949263.5
20120704,8.67,8.56,0.09,1.04,8.51,8.69,242834.0,20875.62,0.45,9637.11,9569.16,38.17,0.4,9543.28,9665.03,67698424.0,6297822.0
20120703,8.58,8.65,0.07,0.82,8.49,8.81,363111.0,31457.25,0.67,9566.57,9607.33,40.88,0.43,9533.29,9698.47,78041008.0,7191773.0
20120702,8.46,8.58,0.19,2.26,8.32,8.59,422772.0,35755.38,0.78,9575.09,9566.45,66.13,0.7,9510.68,9624.27,70496488.0,6653594.0
20120629,8.28,8.39,0.11,1.33,8.27,8.44,235241.0,19730.6,0.43,9374.36,9500.32,117.05,1.25,9363.97,9512.06,72836384.0,5774687.5
20120628,8.37,8.28,0.05,0.6,8.27,8.42,284722.0,23775.98,0.52,9449.71,9383.27,33.23,0.35,9383.27,9495.62,65621080.0,5637026.5
20120627,8.33,8.33,0.0,0.0,8.32,8.49,337368.0,28312.86,0.62,9444.27,9416.5,30.09,0.32,9406.39,9540.89,65029580.0,5622489.0
20120626,8.29,8.33,0.02,0.24,8.23,8.39,216785.0,18032.97,0.4,9373.14,9446.59,32.38,0.34,9351.8,9489.26,68630040.0,5322019.5
20120625,8.53,8.31,0.23,2.69,8.11,8.53,453455.0,37793.34,0.83,9635.7,9414.21,268.48,2.77,9402.23,9635.7,72695608.0,5817473.5
20120621,8.71,8.54,0.2,2.29,8.49,8.74,253247.0,21678.94,0.47,9787.58,9682.69,139.1,1.42,9621.77,9787.58,72197296.0,5978828.5
20120620,8.75,8.74,0.03,0.34,8.72,8.83,154447.0,13532.91,0.28,9877.19,9821.79,26.37,0.27,9800.57,9906.11,63348980.0,5925918.5
20120619,8.81,8.71,0.13,1.47,8.7,8.84,194639.0,17037.79,0.36,9954.0,9848.16,130.9,1.31,9829.66,9954.0,69011504.0,6582920.0
20120618,8.82,8.84,0.04,0.45,8.74,8.93,280942.0,24835.86,0.52,9921.23,9979.06,93.42,0.94,9916.3,10020.07,70599912.0,6521084.5
20120615,8.86,8.8,0.01,0.11,8.68,8.94,292306.0,25684.9,0.54,9906.58,9885.65,0.36,0.0,9760.05,9951.37,75773608.0,6487046.0
20120614,8.9,8.81,0.12,1.34,8.79,8.94,253530.0,22452.01,0.47,9937.35,9885.29,64.76,0.65,9881.15,10002.5,76031584.0,6808117.0
20120613,8.85,8.93,0.14,1.59,8.71,8.95,442973.0,39106.88,0.81,9835.41,9950.05,159.85,1.63,9795.06,9950.05,81353336.0,6884738.5
20120612,8.66,8.79,0.1,1.15,8.61,8.88,490826.0,43203.61,0.9,9800.87,9790.2,59.57,0.6,9773.66,9875.25,71142544.0,5714888.5
20120611,8.53,8.69,0.17,2.0,8.48,8.73,424561.0,36570.39,0.78,9731.8,9849.77,142.59,1.47,9704.44,9895.59,78168096.0,6133898.5
20120608,8.65,8.52,0.06,0.7,8.51,8.65,291589.0,25018.84,0.54,9839.68,9707.18,48.46,0.5,9685.34,9843.9,81537128.0,5783510.0
20120607,8.79,8.58,0.08,0.92,8.55,8.8,373248.0,32354.16,0.69,9921.31,9755.64,57.34,0.58,9730.58,9937.11,69651096.0,5424229.0
20120606,8.65,8.66,0.03,0.35,8.57,8.71,396102.0,34259.05,0.73,9863.7,9812.98,34.14,0.35,9772.47,9897.74,62278680.0,4998047.5
20120605,8.74,8.63,0.08,0.92,8.61,8.84,494100.0,42865.74,0.91,9899.65,9847.12,27.4,0.28,9816.76,9941.54,72302584.0,5603895.5
20120604,8.88,8.71,0.32,3.54,8.7,8.91,458007.0,40430.49,0.84,9988.53,9874.52,271.28,2.67,9871.04,10085.4,89145224.0,7297913.0
20120601,9.15,9.03,0.13,1.42,8.97,9.2,371014.0,33691.59,0.68,10142.12,10145.8,4.39,0.04,10095.33,10262.05,80600096.0,7025891.5
20120531,8.98,9.16,0.2,2.23,8.88,9.23,662452.0,60023.14,1.22,10089.95,10141.41,20.93,0.21,10050.08,10194.58,92518424.0,7698120.0
20120530,9.14,9.11,0.01,0.11,9.01,9.16,399450.0,36276.48,0.73,10196.53,10162.34,52.4,0.51,10135.38,10241.31,88262096.0,7672283.0
20120529,9.05,9.12,0.1,1.11,9.02,9.21,515592.0,47015.18,0.95,10101.4,10214.74,110.64,1.09,10087.48,10271.37,116134440.0,9081430.0
20120528,8.86,9.02,0.12,1.35,8.79,9.04,507150.0,45350.28,0.93,9816.78,10104.1,219.14,2.22,9755.59,10108.37,103453520.0,7157059.5
20120525,9.23,8.9,0.33,3.58,8.79,9.26,1333527.0,119063.7,2.45,9980.18,9884.96,99.62,1.0,9848.92,10003.83,72391376.0,6064811.5
20120524,9.74,9.23,0.54,5.53,9.19,9.78,1134664.0,106713.12,2.09,10122.57,9984.58,158.62,1.56,9951.27,10187.14,75037544.0,6788429.5
20120523,9.88,9.77,0.13,1.31,9.69,9.92,325377.0,31927.85,0.6,10142.91,10143.2,37.07,0.36,10055.93,10218.33,79377656.0,6941998.5
20120522,9.88,9.9,0.1,1.02,9.77,9.95,376241.0,37019.12,0.69,10030.54,10180.27,202.71,2.03,10022.73,10180.27,71212808.0,6038039.0
20120521,9.82,9.8,0.02,0.2,9.67,9.93,264641.0,25947.23,0.49,9893.77,9977.56,74.47,0.75,9870.35,10060.08,67784640.0,5885876.0
20120518,9.76,9.82,0.05,0.51,9.75,9.98,376641.0,37086.08,0.69,9995.91,9903.09,176.39,1.75,9880.04,10049.92,76541288.0,6527026.5
20120517,9.75,9.87,0.16,1.65,9.75,10.06,525012.0,52216.7,0.97,9942.18,10079.48,163.01,1.64,9915.81,10105.95,75422048.0,6400678.5
20120516,9.97,9.71,0.27,2.71,9.7,9.97,405493.0,39875.06,0.75,10099.81,9916.47,215.34,2.13,9916.47,10099.81,71023120.0,6057454.0
20120515,9.61,9.98,0.3,3.1,9.6,10.03,664515.0,65210.49,1.22,10027.4,10131.81,38.43,0.38,10009.52,10139.25,76753816.0,6608013.0
20120514,9.9,9.68,0.16,1.63,9.66,9.95,501194.0,48978.08,0.92,10278.95,10093.38,118.03,1.16,10091.0,10284.9,88521720.0,7549094.5
20120511,9.85,9.84,0.02,0.2,9.77,9.97,354474.0,34981.67,0.65,10261.55,10211.41,66.21,0.64,10210.73,10342.8,84521392.0,7123668.0
20120510,10.0,9.86,0.16,1.6,9.84,10.07,418351.0,41580.07,0.77,10287.76,10277.62,16.96,0.16,10255.25,10342.34,75363784.0,6756215.5
20120509,10.17,10.02,0.23,2.24,9.98,10.17,377012.0,37955.93,0.69,10410.84,10294.58,230.1,2.19,10282.82,10410.84,90504840.0,7972537.0
20120508,10.29,10.25,0.02,0.19,10.1,10.3,533362.0,54477.24,0.98,10604.96,10524.68,88.21,0.83,10413.45,10605.35,93796608.0,8512143.0
20120507,9.95,10.27,0.35,3.53,9.92,10.27,928226.0,93997.8,1.71,10512.69,10612.89,39.29,0.37,10509.76,10616.28,94014936.0,8801761.0
20120503,9.94,9.92,0.04,0.4,9.83,10.03,675085.0,66821.19,1.24,10415.29,10468.38,43.44,0.42,10400.32,10479.6,86358056.0,7853166.0
20120502,10.0,9.96,0.09,0.91,9.87,10.05,877751.0,87326.47,1.61,10319.48,10424.94,244.55,2.4,10253.04,10500.15,102048768.0,8423955.0
20120427,10.28,9.87,0.55,5.28,9.75,10.28,1707611.0,169798.55,3.14,10191.09,10180.39,21.26,0.21,10172.52,10244.97,76573376.0,6333837.0
20120426,10.53,10.42,0.09,0.86,10.39,10.66,393363.0,41417.62,0.72,10182.46,10201.65,39.64,0.39,10152.05,10258.57,99015616.0,7989934.5
20120425,10.45,10.51,0.01,0.1,10.34,10.55,425307.0,44373.27,0.78,10012.85,10162.01,120.12,1.2,9993.69,10182.09,106262416.0,8263486.0
20120424,10.4,10.52,0.1,0.96,10.26,10.62,626328.0,65455.96,1.15,10010.35,10041.89,34.16,0.34,9841.44,10180.08,121921256.0,8885430.0
20120423,10.72,10.42,0.28,2.62,10.38,10.73,705374.0,73812.11,1.3,10142.0,10076.05,54.98,0.54,10034.25,10154.51,100668848.0,8857497.0
20120420,10.85,10.7,0.15,1.38,10.58,10.96,707423.0,76126.48,1.3,10004.28,10131.04,115.63,1.15,9996.72,10144.54,92571760.0,7952698.0
20120419,10.95,10.85,0.18,1.63,10.78,11.1,619143.0,67483.41,1.14,10049.77,10015.41,54.12,0.54,9971.62,10080.0,82751256.0,7421713.5
20120418,10.75,11.03,0.37,3.47,10.7,11.07,851603.0,93289.7,1.57,9888.05,10069.53,229.62,2.33,9842.07,10082.82,103138600.0,8297886.5
20120417,10.66,10.66,0.02,0.19,10.5,10.89,649665.0,69742.51,1.19,9999.2,9839.92,160.39,1.6,9837.78,10022.54,83086056.0,6802891.5
20120416,10.56,10.64,0.03,0.28,10.49,10.76,335449.0,35647.84,0.62,9975.62,10000.31,43.4,0.43,9954.89,10063.67,83341728.0,6941766.5
20120413,10.7,10.61,0.0,0.0,10.48,10.85,576777.0,61423.01,1.06,10043.26,10043.72,36.07,0.36,10008.67,10116.12,101635192.0,8648977.0
20120412,10.27,10.61,0.33,3.21,10.17,10.67,712769.0,74638.98,1.31,9817.78,10007.65,205.33,2.09,9779.68,10013.2,96014568.0,7818423.5
20120411,10.24,10.28,0.06,0.58,10.09,10.35,417906.0,42641.36,0.77,9683.11,9802.32,6.35,0.06,9666.54,9920.34,74470736.0,5993508.5
20120410,10.23,10.34,0.06,0.58,9.94,10.39,498319.0,50706.79,0.92,9682.83,9795.97,85.06,0.88,9516.89,9795.97,70968920.0,5978589.0
20120409,10.42,10.28,0.15,1.44,10.24,10.5,235501.0,24371.56,0.43,9739.07,9710.91,75.28,0.77,9650.57,9802.23,55733124.0,5196207.0
20120406,10.3,10.43,0.13,1.26,10.17,10.56,595111.0,61940.73,1.09,9704.88,9786.19,77.16,0.79,9684.37,9811.68,70516744.0,6072646.5
20120405,9.81,10.3,0.55,5.64,9.79,10.48,834161.0,85159.86,1.53,9410.97,9709.03,298.77,3.17,9388.78,9737.9,78457920.0,6174065.0
20120330,9.85,9.75,0.1,1.02,9.68,10.07,409788.0,40444.04,0.75,9426.64,9410.26,7.96,0.08,9365.53,9505.14,60788028.0,5095798.0
20120329,9.91,9.85,0.15,1.5,9.6,10.03,694429.0,68174.39,1.28,9478.12,9418.23,112.92,1.18,9352.17,9565.01,76706784.0,6158381.0
20120328,10.41,10.0,0.47,4.49,9.98,10.59,793849.0,81111.09,1.46,9800.29,9531.15,310.23,3.15,9515.98,9824.62,83502056.0,7377130.5
20120327,10.57,10.47,0.08,0.76,10.42,10.77,603685.0,64062.47,1.11,9959.44,9841.38,104.76,1.05,9830.51,10008.68,59792584.0,5981032.5
20120326,10.16,10.55,0.38,3.74,10.11,10.62,841588.0,87550.18,1.55,9871.89,9946.14,60.89,0.62,9871.89,9956.36,53541012.0,5334493.0
20120323,10.39,10.17,0.27,2.59,10.12,10.54,648606.0,66675.49,1.19,10002.9,9885.25,153.7,1.53,9858.37,10029.44,70376584.0,6618165.0
20120322,10.54,10.44,0.15,1.42,10.33,10.65,455735.0,47708.1,0.84,10082.25,10038.95,51.49,0.51,10008.88,10116.95,71075048.0,6813468.5
20120321,10.71,10.59,0.12,1.12,10.32,10.77,696297.0,73288.51,1.28,10152.3,10090.44,25.95,0.26,10006.92,10225.54,86652704.0,8575907.0
20120320,10.91,10.71,0.3,2.72,10.57,10.94,833404.0,89147.05,1.53,10255.25,10116.39,179.78,1.75,10110.38,10255.25,87455328.0,8613869.0
20120319,11.11,11.01,0.27,2.39,10.89,11.24,943346.0,104254.49,1.73,10256.51,10296.17,16.87,0.16,10186.08,10306.46,90589184.0,9332987.0
20120316,10.59,11.28,0.7,6.62,10.47,11.35,1300153.0,141175.05,2.39,10115.31,10279.3,192.74,1.91,10071.58,10284.25,94501592.0,9386271.0
20120315,10.31,10.58,0.35,3.42,10.31,10.73,1305891.0,137263.92,2.4,10101.28,10086.56,8.33,0.08,10013.43,10173.38,111844056.0,10337415.0
20120314,10.73,10.23,0.46,4.3,10.17,10.92,1292931.0,136621.47,2.38,10487.29,10094.89,332.35,3.19,10063.79,10529.0,158955056.0,15691458.0
20120313,10.64,10.69,0.02,0.19,10.57,10.95,821141.0,88470.66,1.51,10308.64,10427.24,126.74,1.23,10292.05,10427.24,93551840.0,9889123.0
20120312,10.57,10.67,0.02,0.19,10.47,10.78,937501.0,99548.16,1.72,10322.95,10300.5,33.88,0.33,10228.39,10373.92,93099808.0,9869005.0
20120309,10.2,10.65,0.47,4.62,10.1,10.86,1622625.0,171535.94,2.98,10202.95,10334.38,163.25,1.61,10161.72,10334.38,95263976.0,9383680.0
20120308,10.12,10.18,0.08,0.79,9.97,10.34,1536671.0,155729.45,2.82,10092.13,10171.13,116.26,1.16,10084.52,10228.24,86573160.0,8254640.0
20120307,9.2,10.1,0.8,8.6,9.18,10.22,2626484.0,258392.19,4.83,9997.89,10054.87,38.94,0.39,9991.33,10173.66,90872528.0,8531512.0
20120306,9.1,9.3,0.16,1.75,9.08,9.38,1038140.0,96317.77,1.91,10193.23,10093.81,132.63,1.3,10070.49,10225.05,98109616.0,9164609.0
20120305,9.29,9.14,0.13,1.4,9.11,9.29,609544.0,56162.84,1.12,10338.0,10226.44,73.5,0.71,10217.53,10379.46,102138160.0,9904914.0
20120302,9.01,9.27,0.27,3.0,9.01,9.29,585099.0,53440.74,1.08,10078.82,10299.94,238.98,2.38,10078.82,10301.64,97531648.0,8648310.0
20120301,9.0,9.0,0.0,0.0,8.95,9.07,449067.0,40510.63,0.83,10011.12,10060.96,6.12,0.06,10011.12,10125.67,71616304.0,6925652.0
20120229,9.25,9.0,0.25,2.7,8.99,9.25,623148.0,56653.93,1.15,10126.68,10054.85,107.01,1.05,10048.79,10214.63,88758152.0,8195600.5
20120228,9.3,9.25,0.08,0.86,9.13,9.33,630732.0,58304.74,1.16,10155.04,10161.86,15.47,0.15,10087.06,10233.07,114819616.0,10414093.0
20120227,9.18,9.33,0.2,2.19,9.08,9.47,1222190.0,113600.44,2.25,10157.18,10177.33,53.18,0.53,10157.18,10333.92,142370464.0,12729333.0
20120224,9.07,9.13,0.03,0.33,9.0,9.13,620409.0,56337.3,1.14,9922.16,10124.15,205.21,2.07,9907.03,10131.13,122366000.0,10432417.0
20120223,8.97,9.1,0.14,1.56,8.93,9.15,694393.0,62854.8,1.28,9859.43,9918.94,56.4,0.57,9840.05,9958.75,115360488.0,10161825.0
20120222,8.82,8.96,0.14,1.59,8.78,9.0,600853.0,53507.27,1.1,9709.93,9862.54,166.67,1.72,9701.56,9865.77,125299240.0,10821992.0
20120221,8.84,8.82,0.0,0.0,8.67,8.86,332451.0,29121.91,0.61,9632.44,9695.87,79.22,0.82,9539.83,9695.87,88004832.0,7556371.5
20120220,8.91,8.82,0.0,0.0,8.8,8.94,309002.0,27356.61,0.57,9741.15,9616.65,1.31,0.01,9616.65,9755.76,94951528.0,7812717.0
20120217,8.97,8.82,0.12,1.34,8.75,9.03,446587.0,39449.9,0.82,9681.45,9615.34,7.49,0.08,9553.59,9719.53,76513112.0,6386677.0
20120216,9.08,8.94,0.16,1.76,8.85,9.12,385639.0,34683.96,0.71,9647.15,9622.83,50.61,0.52,9557.94,9727.03,96160328.0,8152516.0
20120215,8.95,9.1,0.11,1.22,8.94,9.12,409314.0,37125.52,0.75,9523.65,9673.44,129.66,1.36,9515.79,9725.22,105732896.0,8184393.5
20120214,8.98,8.99,0.01,0.11,8.89,9.04,209772.0,18789.8,0.39,9574.87,9543.78,41.3,0.43,9478.59,9597.08,78488400.0,6395302.5
20120213,8.89,8.98,0.0,0.0,8.85,9.1,246389.0,22157.83,0.45,9463.95,9585.08,5.87,0.06,9420.4,9670.78,92157504.0,7552970.0
20120210,9.01,8.98,0.08,0.88,8.95,9.16,389656.0,35280.74,0.72,9539.7,9590.95,30.22,0.32,9539.7,9699.3,88831856.0,7123443.5
20120209,8.88,9.06,0.16,1.8,8.81,9.13,473763.0,42692.39,0.87,9548.22,9560.73,3.16,0.03,9493.93,9630.35,100829736.0,7974511.5
20120208,8.7,8.9,0.19,2.18,8.63,8.96,400997.0,35331.97,0.74,9259.64,9557.58,290.87,3.14,9236.16,9605.2,90346856.0,6661208.0
20120207,8.93,8.71,0.21,2.35,8.66,8.94,251091.0,22023.17,0.46,9393.76,9266.71,181.93,1.93,9206.86,9393.76,64374944.0,5179595.0
20120206,8.97,8.92,0.05,0.56,8.88,9.09,347783.0,31123.59,0.64,9451.17,9448.64,11.65,0.12,9404.49,9526.79,76084616.0,6154618.5
20120203,9.0,8.97,0.0,0.0,8.85,9.0,299229.0,26728.96,0.55,9349.28,9436.99,54.86,0.58,9292.78,9472.02,81948896.0,6100277.0
20120202,8.81,8.97,0.15,1.7,8.74,8.99,273609.0,24301.58,0.5,9222.24,9382.13,188.74,2.05,9174.72,9382.13,61768356.0,4625232.0
20120201,8.7,8.82,0.12,1.38,8.65,8.97,416437.0,36901.67,0.77,9277.79,9193.39,110.26,1.19,9173.07,9403.37,56988380.0,4154465.5
20120131,8.7,8.7,0.0,0.0,8.61,8.78,164245.0,14272.04,0.3,9278.09,9303.65,28.8,0.31,9213.14,9324.8,47043988.0,3549037.0
20120130,9.02,8.7,0.22,2.47,8.68,9.02,298712.0,26206.16,0.55,9482.21,9274.85,191.29,2.02,9274.85,9482.21,61472188.0,4331188.5
20120120,8.77,8.92,0.17,1.94,8.75,8.99,550029.0,48784.59,1.01,9348.45,9466.14,165.92,1.78,9259.02,9503.37,71894416.0,5160071.0
20120119,8.39,8.75,0.39,4.67,8.36,8.8,733671.0,63336.98,1.35,9119.88,9300.22,184.95,2.03,9078.98,9363.05,73785848.0,5197665.0
20120118,8.59,8.36,0.22,2.56,8.33,8.68,380775.0,32363.61,0.7,9326.43,9115.27,148.82,1.61,9085.04,9399.02,88519384.0,6466451.5
20120117,8.14,8.58,0.44,5.41,8.09,8.64,487759.0,40813.09,0.9,8835.88,9264.09,436.62,4.95,8762.57,9305.42,96970608.0,6095761.0
20120116,8.32,8.14,0.28,3.33,8.11,8.37,301532.0,24859.13,0.55,8951.18,8827.47,203.12,2.25,8823.8,9024.42,54606576.0,3840739.25
20120113,8.72,8.42,0.26,3.0,8.37,8.75,351492.0,29958.23,0.65,9216.96,9030.59,170.34,1.85,8951.72,9258.31,83169944.0,5787874.0
20120112,8.7,8.68,0.06,0.69,8.66,8.84,263259.0,23024.97,0.48,9191.54,9200.93,38.28,0.41,9177.59,9344.74,75418448.0,5723146.0
20120111,8.85,8.74,0.08,0.91,8.67,8.87,372179.0,32601.36,0.68,9278.05,9239.21,42.04,0.45,9186.16,9312.06,90425352.0,6726085.0
20120110,8.48,8.82,0.37,4.38,8.41,8.88,707871.0,61595.01,1.3,8930.56,9281.25,335.16,3.75,8909.25,9291.31,109126688.0,7859610.5
20120109,8.19,8.45,0.16,1.93,8.1,8.46,472615.0,39319.0,0.87,8638.53,8946.09,311.67,3.61,8532.67,8946.88,75651016.0,5343088.0
20120106,8.3,8.29,0.01,0.12,7.98,8.35,402304.0,32679.62,0.74,8597.37,8634.42,34.16,0.4,8486.58,8643.29,52921136.0,3750178.5
20120105,8.32,8.3,0.08,0.95,8.24,8.47,264181.0,22096.88,0.49,8653.1,8600.26,95.73,1.1,8566.06,8744.22,55195524.0,4266633.5
20120104,8.54,8.38,0.06,0.71,8.37,8.62,257507.0,21848.6,0.47,8980.76,8695.99,222.83,2.5,8695.2,9025.66,50467780.0,4026068.5
